-0.507829	-0.115951	-90.986908	Near
-0.5031567023411372	-0.11817138795986622	-90.97917542474916	Near
-0.49824657859531774	-0.12026845819397994	-90.93202981605351	Near
-0.4931008327759197	-0.12224040468227425	-90.84546678595318	Near
-0.4877210635451505	-0.12408322408026756	-90.71949995986623	Near
-0.4821097324414716	-0.12579338795986622	-90.55406515384615	Near
-0.4762366287625418	-0.12734867224080268	-90.34377372575251	Near
-0.47013691304347827	-0.1287658160535117	-90.09423605016723	Near
-0.463813397993311	-0.13004222073578595	-89.80553685618729	Near
-0.45726847157190637	-0.13117628428093644	-89.47777714046823	Near
-0.450503110367893	-0.1321647023411371	-89.11088891304348	Near
-0.44349090301003347	-0.13298679264214047	-88.6998415083612	Near
-0.436266508361204	-0.13366034113712374	-88.25017503010034	Near
-0.42883191304347823	-0.13418473913043477	-87.7620627826087	Near
-0.42119035451505016	-0.13455919397993313	-87.23569304347825	Near
-0.4133427658862876	-0.13478161204013378	-86.67099848160535	Near
-0.4052673745819398	-0.13483209698996654	-86.06335975919733	Near
-0.39699480602006687	-0.134731237458194	-85.41818715050168	Near
-0.3885284983277592	-0.13447903344481604	-84.73573965886288	Near
-0.3798724214046823	-0.13407548494983276	-84.0162913444816	Near
-0.3710264515050167	-0.1335201872909699	-83.25978404347826	Near
-0.36197461204013376	-0.13279630769230769	-82.46205234782609	Near
-0.3527432441471572	-0.1319238862876254	-81.62831950501672	Near
-0.34333653846153844	-0.13090476923076924	-80.75892723076923	Near
-0.3337593311036789	-0.1297404983277592	-79.85423213712374	Near
-0.3240120234113712	-0.12843184949832775	-78.91419490969899	Near
-0.3140805217391304	-0.12696330434782607	-77.9351394347826	Near
-0.3039905217391304	-0.1253562976588629	-76.92204569230769	Near
-0.29374621070234114	-0.12361414381270903	-75.87533588294315	Near
-0.2833516120401337	-0.12173851839464882	-74.79544433444816	Near
-0.27280950501672235	-0.11973140133779263	-73.68236106354514	Near
-0.2621077023411371	-0.11758198996655518	-72.53292442474915	Near
-0.2512692742474916	-0.11531010367892976	-71.3518217826087	Near
-0.2402997424749164	-0.11291956856187291	-70.1395483277592	Near
-0.22920235451505017	-0.11041436789297658	-68.89661449498328	Near
-0.21797994983277594	-0.10779694983277592	-67.62304829096989	Near
-0.20662508361204007	-0.10505987625418059	-66.31621999331102	Near
-0.19515798327759193	-0.10222177926421404	-64.98047648494983	Near
-0.18358345484949828	-0.09928746488294314	-63.61638389966555	Near
-0.17190547826086955	-0.09626173913043477	-62.22451843478261	Near
-0.16012754515050165	-0.09314785618729096	-60.804961602006685	Near
-0.14824557859531773	-0.08994276923076923	-59.35561720735786	Near
-0.13627606688963204	-0.0866623210702341	-57.88045616387959	Near
-0.12422450501672234	-0.08331291973244145	-56.380105140468224	Near
-0.11209498327759192	-0.07989848494983276	-54.85520036120401	Near
-0.09989246488294311	-0.0764246254180602	-53.30589149163879	Near
-0.08761484615384613	-0.07289161538461537	-51.7306083076923	Near
-0.07527589297658861	-0.0693126856187291	-50.13291395986622	Near
-0.06288138127090293	-0.06569424414715716	-48.51348634782608	Near
-0.05043611705685612	-0.06204186622073577	-46.87301529431437	Near
-0.03794493645484944	-0.058359856187290955	-45.21173164548494	Near
-0.02540793645484945	-0.05465441806020065	-43.52857800334447	Near
-0.012838173913043437	-0.05093443478260868	-41.826678565217385	Near
-0.0002388528428093361	-0.04720565217391304	-40.106759013377925	Near
0.012383478260869583	-0.04347517391304347	-38.369550698996655	Near
0.025024722408026837	-0.03974806354515048	-36.61537907357858	Near
0.03767999665551839	-0.036032441471571905	-34.84367584949833	Near
0.05034192642140474	-0.032334511705685604	-33.05710987290969	Near
0.06300474247491651	-0.02866003344481602	-31.25644144816052	Near
0.07566363879598666	-0.025014421404682265	-29.442435571906348	Near
0.08831236789297668	-0.02140568227424746	-27.615526725752492	Near
0.10094459531772577	-0.017844280936454845	-25.775602515050164	Near
0.11355491973244156	-0.01433140802675583	-23.92486233444815	Near
0.1261394949832776	-0.010872193979933113	-22.064092769230772	Near
0.13869267224080273	-0.007473806020066874	-20.194082090300995	Near
0.1512077391304349	-0.00414278260869562	-18.315387130434765	Near
0.16367463210702346	-0.0008913478260869469	-16.4283104715719	Near
0.17609350167224092	0.002282635451505042	-14.534578966555168	Near
0.18845858528428094	0.005373404682274252	-12.634992351170565	Near
0.200765076923077	0.008376153846153865	-10.730354076923064	Near
0.21300478260869565	0.011282799331103679	-8.821353836120402	Near
0.22516669565217398	0.014080301003344495	-6.908665899665543	Near
0.23725394648829443	0.0167746086956522	-4.993541294314362	Near
0.2492607759197325	0.019361220735785962	-3.076786133779258	Near
0.2611823779264215	0.021836277591973263	-1.159207173913028	Near
0.2730094849498328	0.02419071237458194	0.7583609698996681	Near
0.28473061538461547	0.026411488294314393	2.6749251672240923	Near
0.2963504448160536	0.028507591973244168	4.589700668896343	Near
0.30786386956521744	0.030476173913043487	6.50188552173914	Near
0.31926683277591983	0.032313822742474935	8.410681280936474	Near
0.33054887290969903	0.03401204682274248	10.315098785953184	Near
0.34169727424749174	0.03555830434782609	12.213880096989982	Near
0.35271959197324415	0.03696442809364549	14.10669353846154	Near
0.3636110200668897	0.038228451505016726	15.992752234113725	Near
0.3743667525083613	0.03934813712374583	17.87127376923079	Near
0.3849771270903011	0.04031540133779264	19.741109468227435	Near
0.3954271237458195	0.04111990969899666	21.60079117056858	Near
0.4057281471571907	0.041774474916387964	23.45042347157191	Near
0.4158751070234114	0.042278438127090305	25.28924324749165	Near
0.4258639397993311	0.04263105685618729	27.116493725752512	Near
0.43568373578595326	0.042825709030100335	28.93086058193981	Near
0.4453199565217392	0.04285182608695652	30.730726652173935	Near
0.45478476923076927	0.042726615384615384	32.51660523076924	Near
0.46407441471571914	0.04244858193979933	34.28776834448162	Near
0.47318544147157193	0.04201920401337793	36.04349225752509	Near
0.48210411705685624	0.041432682274247484	37.78229567892978	Near
0.49081865886287634	0.040680936454849485	39.50246745150504	Near
0.49934168896321074	0.03978158528428093	41.20490579264215	Near
0.5076706688963212	0.03873502341137122	42.88892235785955	Near
0.5158022642140468	0.03754272240802675	44.553837160535124	Near
